selection_rank,change_pct_seen,vol_ratio_seen,gap_pct_seen,from_high_pct_seen,signal_fired,trade_ready,traded,consensus_mode,source_type,selected_reason,vetoed,observations,date,market,ticker,signal_close,day_change_pct,day_gap_pct,mom5_pct,mom20_pct,mom60_pct,above_ma60,above_ma200,volume_ratio20,from_high20_pct,atr20_pct,realized_vol20_pct,bench_mom20_pct,bench_above_ma60,leveraged_or_inverse,rs20_pct,entry_date,entry_price,entry_gap_pct,whole_share_cost_krw,affordable,entry_calendar_index,available_1d,exit_date_1d,gross_1d_pct,net_1d_pct,benchmark_net_1d_pct,excess_1d_pct,mfe_1d_pct,mae_1d_pct,hygiene_1d,available_3d,exit_date_3d,gross_3d_pct,net_3d_pct,benchmark_net_3d_pct,excess_3d_pct,mfe_3d_pct,mae_3d_pct,hygiene_3d,tp3_sl2_3d_gross_pct,tp3_sl2_3d_net_pct,tp3_sl2_3d_exit_date,tp3_sl2_3d_exit_reason,available_5d,exit_date_5d,gross_5d_pct,net_5d_pct,benchmark_net_5d_pct,excess_5d_pct,mfe_5d_pct,mae_5d_pct,hygiene_5d,tp5_sl2_5d_gross_pct,tp5_sl2_5d_net_pct,tp5_sl2_5d_exit_date,tp5_sl2_5d_exit_reason,tp8_sl4_5d_gross_pct,tp8_sl4_5d_net_pct,tp8_sl4_5d_exit_date,tp8_sl4_5d_exit_reason,tp10_sl8_5d_gross_pct,tp10_sl8_5d_net_pct,tp10_sl8_5d_exit_date,tp10_sl8_5d_exit_reason,atr_rank_daily,_score,strategy,hold_sessions,net_pct,gross_pct,exit_date,exit_reason_sim,excess_pct,mfe_pct,mae_pct,stress_net_pct
6,5.7074,1.0,1.567529381641079,-2.5926,0,0,0,CAUTIOUS,manual_rescreen,PULLBACK_FORMING_HIGH_LIQ,0,1,2026-05-21,US,MARA,13.550000190734863,3.0418295346634983,0.07604737012878449,1.9563598918594938,14.830508234856365,58.109692803353006,True,True,0.7925592928513304,-1.8115941778598432,7.009706011420866,72.87594334517712,4.837314970089812,True,False,9.993193264766553,2026-05-22,13.579999923706056,0.22140024021333193,20429.75221676636,True,308,True,2026-05-22,1.6936708188719507,0.9936708188719507,-0.7803998169207065,1.7740706357926572,3.9027962882826728,-1.2518415114066705,ok,True,2026-05-27,5.595770406804257,4.895770406804257,-0.06497808646151948,4.960748493265776,9.499263395437318,-1.2518415114066705,ok,3.0000000000000027,2.3000000000000025,2026-05-22,TARGET,True,2026-05-29,5.249788175083969,4.549788175083969,0.058345843956309595,4.49144233112766,9.499263395437318,-1.2518415114066705,ok,5.725173836999131,5.025173836999131,2026-05-26,TARGET,8.745893089484834,8.045893089484835,2026-05-26,TARGET,5.249788175083969,4.549788175083969,2026-05-29,TIME,0.5098039215686274,6.0,OVERHEAT_CONTROL_3D,3,4.895770406804257,5.595770406804257,2026-05-27,TIME,4.960748493265776,9.499263395437318,-1.2518415114066705,4.395770406804257
3,-2.3412914,1.0,-1.5112912190059893,-5.5471,0,0,0,MILD_BULL,preopen_watch,"양자컴 섹터 동반 강세 +8.1%. ATR 9.0% 극단, from_high -3.3%. 장전 OR 미완성. 개장 후 OR 상단 돌파 확인 필요. | PLAN_B_FADE_DEEP_EXTREME_ATR",0,2,2026-05-26,US,IONQ,63.619998931884766,-0.031427495216040935,1.0370893595840203,29.020476901354986,45.118610197197405,65.80662158689223,True,True,1.1339343147156182,-3.3130760163616935,7.857121057159241,106.6500150923211,4.952674859364481,True,False,40.16593533783293,2026-05-27,62.66999816894531,-1.4932423434281694,94345.91837138683,True,310,True,2026-05-27,4.35615675234915,3.6561567523491494,-0.7559320939997332,4.412088846348882,6.605872552220626,-4.722993439962253,ok,True,2026-05-29,14.223863119012403,13.523863119012404,-0.6334548982705683,14.157318017282972,15.158768593530137,-4.722993439962253,ok,-2.0000000000000018,-2.700000000000002,2026-05-27,STOP,True,2026-06-02,14.371330061981325,13.671330061981326,0.849058356463684,12.822271705517641,15.892770664557165,-4.722993439962253,ok,-2.0000000000000018,-2.700000000000002,2026-05-27,STOP,-4.0000000000000036,-4.700000000000004,2026-05-27,STOP,9.829753974923626,9.129753974923627,2026-05-28,TARGET,0.8095238095238095,3.0,OVERHEAT_CONTROL_3D,3,13.523863119012404,14.223863119012403,2026-05-29,TIME,14.157318017282972,15.158768593530137,-4.722993439962253,13.023863119012404
2,7.26361,1.0,3.443958556909842,-2.0023,0,1,0,MILD_BULL,sub_screener_rescreen,OR_FORMING_WAIT | PULLBACK_TIGHT_ATR_OK,0,2,2026-05-27,US,CLSK,18.040000915527344,5.312328075560857,1.4010606551369875,22.804638739524275,53.01103455382885,70.99526625004509,True,True,1.3445400066919126,-1.204815501625911,6.321701608643377,78.97928353948642,5.4475992915808735,True,False,47.56343526224798,2026-05-28,17.829999923706055,-1.1640852614399733,26800.45092414017,True,311,True,2026-05-28,1.7386397491242933,1.0386397491242934,-0.12019652303399897,1.1588362721582923,3.5445876174241775,-2.1873213197825647,ok,True,2026-06-01,5.758142027418356,5.058142027418356,0.6558549234876871,4.402287103930669,7.515424331585563,-4.206393736451064,ok,-1.9999999999999907,-2.6999999999999904,2026-05-28,STOP,True,2026-06-03,-0.34747336407224827,-1.0474733640722482,0.7340663047039737,-1.781539668776222,7.515424331585563,-4.206393736451064,ok,-1.9999999999999907,-2.6999999999999904,2026-05-28,STOP,-4.4994410595805,-5.1994410595805,2026-05-29,STOP,-0.34747336407224827,-1.0474733640722482,2026-06-03,TIME,0.6842105263157895,2.0,OVERHEAT_CONTROL_3D,3,5.058142027418356,5.758142027418356,2026-06-01,TIME,4.402287103930669,7.515424331585563,-4.206393736451064,4.558142027418356
3,8.27068,1.0,3.893069156989476,-1.2044,0,0,0,NEUTRAL,sub_screener_rescreen,"RS+8.2%, near_high, gap_pullback 핏, PLAN_A. ATR 8.1% 극단적이나 유동성 high. OR 확정 대기 | RS +8.2%, gap_pullback 적합, near_high. ATR 8.1% extreme. OR 형성 완료 후 재평가. | EARLY_STRENGTH_HIGH_TURN",0,3,2026-05-28,US,ASTS,133.08999633789062,2.6928935725415215,-2.1103457646148294,48.57110249773664,90.53686362956684,43.601635627593026,True,True,0.9518746709132611,-0.5751517045834098,6.9023211325692895,116.95571225639678,6.04569513798785,True,False,84.49116849157899,2026-05-29,113.49500274658205,-14.723115283255817,169707.94709033522,True,312,True,2026-05-29,-0.07489235861992682,-0.7748923586199268,-0.6232760899648075,-0.15161626865511924,1.7489762212559823,-7.158905505418556,ok,True,2026-06-02,5.231828268907379,4.531828268907379,0.859387966600534,3.6724403023068453,4.621344544040218,-10.824268350863008,ok,-2.0000000000000018,-2.700000000000002,2026-05-29,STOP,True,2026-06-04,-3.2658726100542212,-3.9658726100542214,1.7897361225407533,-5.7556087325949745,4.621344544040218,-10.92118945548396,ok,-2.0000000000000018,-2.700000000000002,2026-05-29,STOP,-3.9999999999999925,-4.699999999999992,2026-05-29,STOP,-7.289373142360411,-7.989373142360411,2026-06-01,STOP,0.7692307692307693,3.0,OVERHEAT_CONTROL_3D,3,4.531828268907379,5.231828268907379,2026-06-02,TIME,3.6724403023068453,4.621344544040218,-10.824268350863008,4.031828268907379
6,22.6852,1.0,6.277773004500547,-3.8462,0,0,0,PREOPEN_WATCH,preopen_watch,"RS+22.1% highest RS, sustained state, r30=+3.5%; extreme ATR + high ep cost; watch for consolidation entry signal",0,1,2026-05-29,US,ONDS,13.220000267028809,-0.22641307902786512,-3.8490583311836635,44.00871271839974,31.67330993285049,25.78496649980846,True,True,2.6789332091685614,-4.063856870784122,8.010589247358368,148.60867751661874,5.262573224822242,True,False,26.410736708028246,2026-06-01,13.244999885559082,0.18910452364075958,19958.09517484589,True,313,True,2026-06-01,1.623255224202036,0.923255224202036,-0.27900964606944956,1.2022648702714855,5.020762307276971,-3.359756124342428,ok,True,2026-06-03,-11.776524555002199,-12.476524555002198,-0.2015196543505009,-12.275004900651698,6.9082670423473935,-12.94828363462458,ok,-1.9999999999999907,-2.6999999999999904,2026-06-01,STOP,True,2026-06-05,-19.882534542657282,-20.58253454265728,-1.3581313306762814,-19.224403211981,6.9082670423473935,-22.00830492291077,ok,-1.9999999999999907,-2.6999999999999904,2026-06-01,STOP,-3.378194792577105,-4.078194792577105,2026-06-03,STOP,-7.404103342886392,-8.104103342886392,2026-06-03,STOP,0.9024390243902439,6.0,OVERHEAT_CONTROL_3D,3,-12.476524555002198,-11.776524555002199,2026-06-03,TIME,-12.275004900651698,6.9082670423473935,-12.94828363462458,-12.976524555002198
8,7.3659406,1.0,7.483797932532907,-1.9376,0,0,0,NEUTRAL,preopen_watch,"RS +7.1%, near_high, PLAN_A q=81 상위, gap_pullback, ATR 4.7% mid. 개장 후 pullback 진입 조건 확인 | 갭+7.4% near_high, FULL_PACK ev, PLAN_A tier. ep=high 주의, 개장 후 OR/pullback 확인",0,2,2026-06-01,US,SOFI,18.57999992370605,1.9758541378632088,-0.38419153382130977,18.950064403544143,13.08581605961978,-3.4805198768516843,True,False,1.5077602020431007,-1.1460287554458048,4.221044666553265,47.33795141988484,5.257746802144125,True,False,7.828069257475655,2026-06-02,18.040000915527344,-2.9063455887840317,27263.312535952777,True,314,True,2026-06-02,-1.6629774345020332,-2.3629774345020333,-0.3644812056262985,-1.9984962288757349,1.0532074116772927,-3.215087592126842,ok,True,2026-06-04,-3.748359153043046,-4.448359153043046,0.5546555354925993,-5.003014688535645,1.0532074116772927,-8.093131472984794,ok,-2.000000000000013,-2.7000000000000126,2026-06-02,STOP,True,2026-06-08,-5.92148461816392,-6.62148461816392,-0.26070619421066854,-6.360778423953251,1.0532074116772927,-13.082042630719993,ok,-2.000000000000013,-2.7000000000000126,2026-06-02,STOP,-3.661426631483955,-4.361426631483955,2026-06-03,STOP,-7.675533855172134,-8.375533855172133,2026-06-03,STOP,0.3333333333333333,8.0,OVERHEAT_CONTROL_3D,3,-4.448359153043046,-3.748359153043046,2026-06-04,TIME,-5.003014688535645,1.0532074116772927,-8.093131472984794,-4.948359153043046
3,1.6449608,1.0,-3.9482370630627552,-4.6915,0,1,0,MILD_BULL,rescreen,OVEREXTENDED_OR_MISSING_ATR_EXTREME | OVEREXTENDED_WAIT_PULLBACK | PLAN_A_SUSTAINED_PULLBACK_FROM_HIGH | CEIL_WATCH_FADE_STATE | SUSTAINED_MOMENTUM_PLAN_A,0,9,2026-06-02,US,QBTS,29.90999984741211,2.5017119074767225,0.7882095264938327,7.512581507959992,42.97323010675043,60.89295105921975,True,True,1.554880271458139,-5.1980964478819836,8.862370479166024,154.24385476766142,5.788219801024774,True,False,37.185010305725655,2026-06-03,29.489999771118164,-1.4042129001558101,44724.53293290711,True,315,True,2026-06-03,-6.57850304887967,-7.27850304887967,-1.2157335690530895,-6.0627694798265805,1.5598541722330106,-7.1549699109121345,ok,True,2026-06-05,-18.24684036686426,-18.946840366864258,-2.36067291310078,-16.58616745376348,1.5598541722330106,-21.024072240458135,ok,-2.0000000000000018,-2.700000000000002,2026-06-03,STOP,True,2026-06-09,-19.598358984199436,-20.298358984199435,-2.695922232655634,-17.602436751543802,1.5598541722330106,-24.20956438653452,ok,-2.0000000000000018,-2.700000000000002,2026-06-03,STOP,-4.0000000000000036,-4.700000000000004,2026-06-03,STOP,-7.180455678197328,-7.880455678197328,2026-06-04,STOP,0.9166666666666666,3.0,OVERHEAT_CONTROL_3D,3,-18.946840366864258,-18.24684036686426,2026-06-05,TIME,-16.58616745376348,1.5598541722330106,-21.024072240458135,-19.446840366864258
1,3.69231,1.0,1.9076890211838942,-1.5196,0,0,0,NEUTRAL,sub_screener_rescreen,"+3.69% PLAN_A q=81 highest quality in list, liq=high, near_high, OR pullback fit — held position | EARLY_STRENGTH_OR_FORMING",0,2,2026-06-03,US,NOK,16.729999542236328,-0.712171136597517,0.8011882838311335,6.696423575412536,24.664675462926454,112.04055545425872,True,True,1.2045150192953538,-4.126081313602425,5.9877461112546335,86.68732139585703,4.20989677395851,True,False,20.45477868896794,2026-06-04,15.78499984741211,-5.648533895284846,24152.78588529816,True,316,True,2026-06-04,5.289838453550466,4.589838453550466,-0.03651755996353301,4.626356013513999,5.669942771082148,-1.64713482036849,ok,True,2026-06-08,-6.0983554446232375,-6.798355444623238,-0.8471188180113158,-5.951236626611922,5.669942771082148,-11.308203133779271,ok,3.0000000000000027,2.3000000000000025,2026-06-04,TARGET,True,2026-06-10,-15.34784310098436,-16.04784310098436,-4.517124417441953,-11.530718683542407,5.669942771082148,-16.503006445473044,ok,5.000000000000004,4.300000000000004,2026-06-04,TARGET,-3.8142903106833215,-4.514290310683322,2026-06-05,STOP,-7.822028214404842,-8.522028214404841,2026-06-05,STOP,0.5616438356164384,1.0,OVERHEAT_CONTROL_3D,3,-6.798355444623238,-6.0983554446232375,2026-06-08,TIME,-5.951236626611922,5.669942771082148,-11.308203133779271,-7.298355444623238
1,4.666006,1.0,1.6957383324597304,-0.6063,0,1,0,MILD_BEAR,rescreen,PLAN_A_Q65_MILD_BEAR_CAUTION | OR_FORMED_SUSTAINED_NEAR_HIGH,0,2,2026-06-04,US,BB,10.34000015258789,1.5717076877764136,-5.500986275334185,17.767659078148835,72.62104420177138,199.71014520796976,True,True,3.235788277976243,-5.354691331201,6.29589073364301,78.2531979910045,3.1696727067485497,True,False,69.45137149502284,2026-06-05,10.064800262451172,-2.6615076022783457,15430.04279776616,True,317,True,2026-06-05,-6.505846096935786,-7.205846096935786,-2.6619584763627238,-4.543887620573062,0.5484423105130531,-9.287816187448051,ok,True,2026-06-09,-12.409189957598322,-13.109189957598321,-2.996180681099247,-10.113009276499074,0.5484423105130531,-18.527942975113575,ok,-2.0000000000000018,-2.700000000000002,2026-06-05,STOP,True,2026-06-11,-8.180974731396539,-8.880974731396538,-3.1470506946674632,-5.733924036729075,0.5484423105130531,-18.527942975113575,ok,-2.0000000000000018,-2.700000000000002,2026-06-05,STOP,-4.0000000000000036,-4.700000000000004,2026-06-05,STOP,-7.999999999999985,-8.699999999999985,2026-06-05,STOP,0.673469387755102,1.0,OVERHEAT_CONTROL_3D,3,-13.109189957598321,-12.409189957598322,2026-06-09,TIME,-10.113009276499074,0.5484423105130531,-18.527942975113575,-13.609189957598321
3,4.1265273,1.0,1.295069344084231,-0.0625,0,0,0,MILD_BEAR,rescreen,DEFENSIVE_SECTOR_STRENGTH | EARLY_PROBE_AT_HIGH_DEFENSIVE_NAME | AT_HIGH_DEFENSIVE_LOW_ATR_MILD_BEAR | DEFENSIVE_AT_HIGH_MILD_BEAR | CONFIRMED_AT_HIGH_LOW_ATR_DEFENSIVE,0,5,2026-06-05,US,KO,79.4800033569336,3.4626447184021414,0.8982067744693456,0.5948629388627724,1.3387773143850312,3.087090140716575,True,True,1.3898629264398772,-3.8511491139256893,1.7871486367833367,20.722312906632727,0.8160379676406482,True,False,0.522739346744383,2026-06-08,79.30999755859375,-0.21389757317493707,123285.80345585942,True,318,True,2026-06-08,0.29000550247610946,-0.4099944975238905,-1.2569326746151848,0.8469381770912943,0.7817460164766477,-0.2647826137146314,ok,True,2026-06-10,3.4526714633715594,2.752671463371559,-4.911875923008412,7.664547386379971,5.724374045243441,-0.2647826137146314,ok,1.303743040449823,0.603743040449823,2026-06-09,TARGET,True,2026-06-12,1.6872475636758644,0.9872475636758644,-3.2980617936946945,4.285309357370559,5.963943389910065,-0.2647826137146314,ok,3.0634412570773373,2.363441257077337,2026-06-10,TARGET,1.6872475636758644,0.9872475636758644,2026-06-12,TIME,1.6872475636758644,0.9872475636758644,2026-06-12,TIME,0.06976744186046512,3.0,OVERHEAT_CONTROL_3D,3,2.752671463371559,3.4526714633715594,2026-06-10,TIME,7.664547386379971,5.724374045243441,-0.2647826137146314,2.252671463371559
3,8.577878,1.0,4.966139954853259,-0.2961,0,0,0,MILD_BULL,preopen_watch,"+8.6% top RS gainer, $612M turn, at_high, direct catalyst. gap_pullback volume_low blocks. Monitor volume. | DATA_PARTIAL_OR_MISSING",0,2,2026-06-08,US,COO,66.79000091552734,-0.5287051671347909,-1.4371877203428585,10.965278145086144,11.316668192545576,-6.613533395515459,True,False,2.8811493920615705,-2.038720128229332,2.6969603409707616,36.51901677804268,0.21691054967718504,True,False,11.09975764286839,2026-06-09,67.05000305175781,0.3892830254027091,102511.40899316408,True,319,True,2026-06-09,2.3415356053187564,1.6415356053187564,-1.584850940203885,3.2263865455226415,2.9082727210868686,-1.2677197089155712,ok,True,2026-06-11,0.4338278689649755,-0.26617213103502446,-1.7379002681391358,1.4717281371041113,2.9082727210868686,-1.476518192549292,ok,0.4338278689649755,-0.26617213103502446,2026-06-11,TIME,True,2026-06-15,-0.22210773489549362,-0.9221077348954936,-0.48055949348796356,-0.44154824140753,2.9082727210868686,-1.476518192549292,ok,-0.22210773489549362,-0.9221077348954936,2026-06-15,TIME,-0.22210773489549362,-0.9221077348954936,2026-06-15,TIME,-0.22210773489549362,-0.9221077348954936,2026-06-15,TIME,0.20512820512820512,3.0,OVERHEAT_CONTROL_3D,3,-0.26617213103502446,0.4338278689649755,2026-06-11,TIME,1.4717281371041113,2.9082727210868686,-1.476518192549292,-0.7661721310350245
1,2.1691182,1.0,-0.07407576949508102,0.6884,0,0,0,MILD_BEAR,rescreen,NO_TRAINER_LIQ_MID | VWAP_BELOW_PULLBACK | OR_NOT_BROKEN_VWAP_BELOW | EXISTING_POSITION_HELD | EXISTING_POSITION_MONITOR,0,6,2026-06-09,US,AAL,14.09000015258789,3.6029393924561726,2.6470562248494645,1.1485990230212906,10.164192295638742,36.79611545310686,True,True,2.18673374000338,-8.506490249299137,4.101029643365067,49.800011613396215,-0.3043419501083666,True,False,10.468534245747108,2026-06-10,13.8100004196167,-1.9872230655708312,21071.437549435068,True,320,True,2026-06-10,-2.8240429505619113,-3.5240429505619115,-1.7853736502632882,-1.7386693002986233,0.5047015589915826,-3.403332749803445,ok,True,2026-06-12,7.872809936275549,7.172809936275549,-0.11888500005560121,7.29169493633115,8.76176684562735,-3.620564698099249,ok,-2.000000000000013,-2.7000000000000126,2026-06-10,STOP,True,2026-06-16,12.826194332780116,12.126194332780116,0.771661922586165,11.35453241019395,17.233888791633902,-3.620564698099249,ok,-2.000000000000013,-2.7000000000000126,2026-06-10,STOP,7.403303317045684,6.703303317045684,2026-06-12,TARGET,8.824161346159954,8.124161346159955,2026-06-15,TARGET,0.20754716981132076,1.0,OVERHEAT_CONTROL_3D,3,7.172809936275549,7.872809936275549,2026-06-12,TIME,7.29169493633115,8.76176684562735,-3.620564698099249,6.672809936275549
2,10.4353,1.0,10.4353,1.8394,0,0,0,MILD_BEAR,preopen_watch,"Strong +10.4% earnings gap, early_strength confirmed, at_high, low ATR — needs volume confirmation before promotion | Post-earnings +10.4% gap; at high; earnings relief catalyst; await ORP or gap pullback setup | OR_NO_BREAK_VOL_LOW | NO_TRAINER_EVIDENCE_PACK | NO_TRAINER_EV_EARNINGS_RISK | EXTENDED_LATE_CHASE_RISK | WATCH_no_trainer_data_earnings_gap_risk",0,7,2026-06-10,US,SJM,117.0500030517578,6.249719104759044,2.9955034156861293,15.582110251562952,17.959946075786416,12.724319996222743,True,True,1.1271950460346505,-0.21312872420786722,2.7092696026548864,42.29402199252451,-1.7272210201448757,True,False,19.68716709593129,2026-06-11,116.4800033569336,-0.4869711063332116,177637.83480699174,True,321,True,2026-06-11,0.30047945057880554,-0.3995205494211944,0.5349744606450664,-0.9344950100662608,0.6504962545031745,-0.6782287884269156,ok,True,2026-06-15,-1.4785144868167732,-2.1785144868167734,1.82119273567184,-3.999707222488613,1.0817260220836955,-2.5546026017623347,ok,-2.999249032074225,-3.699249032074225,2026-06-15,STOP,True,2026-06-17,-3.9179710844702065,-4.617971084470207,0.03470132492543532,-4.652672409395642,1.0817260220836955,-3.339635050595502,ok,-2.999249032074225,-3.699249032074225,2026-06-15,STOP,-3.9179710844702065,-4.617971084470207,2026-06-17,TIME,-3.9179710844702065,-4.617971084470207,2026-06-17,TIME,0.09523809523809523,2.0,OVERHEAT_CONTROL_3D,3,-2.1785144868167734,-1.4785144868167732,2026-06-15,TIME,-3.999707222488613,1.0817260220836955,-2.5546026017623347,-2.6785144868167734
3,4.3494,1.0,1.5585367988316159,-3.8731,0,0,0,MILD_BEAR,preopen_watch,+4.35% with partial evidence; OR formed; confirm volume and ORP entry at open. | +4.4% with high RS; above MA60; confirm ORP formation and momentum continuity | DraftKings +4.4% PLAN_A; OR forming; confirm range break and volume post-open | EDS_CONFIRMED_PLAN_A,0,4,2026-06-11,US,DKNG,30.020000457763672,4.272315050788866,0.6599465809899119,18.328732616119158,19.93607524661605,19.032515692956675,True,False,2.0278610087348263,-0.19946631015478333,4.377464161605923,64.50104353636945,-0.6129498198775951,True,False,20.549025066493645,2026-06-12,29.89999961853028,-0.39973630047815956,45369.661567161565,True,322,True,2026-06-12,-3.0100322074001373,-3.710032207400137,-0.5595971437548524,-3.1504350636452845,0.702344463212401,-4.14715647805457,ok,True,2026-06-16,-4.904580227010458,-5.604580227010458,0.3270477059844519,-5.9316279329949095,0.702344463212401,-5.5685586268263805,ok,-2.0000000000000018,-2.700000000000002,2026-06-12,STOP,True,2026-06-18,-11.271469439808756,-11.971469439808756,0.6482562370215057,-12.619725676830262,0.702344463212401,-14.949830670179187,ok,-2.0000000000000018,-2.700000000000002,2026-06-12,STOP,-4.0000000000000036,-4.700000000000004,2026-06-12,STOP,-8.389252554447857,-9.089252554447857,2026-06-17,STOP,0.2982456140350877,3.0,OVERHEAT_CONTROL_3D,3,-5.604580227010458,-4.904580227010458,2026-06-16,TIME,-5.9316279329949095,0.702344463212401,-5.5685586268263805,-6.104580227010458
2,4.1968975,1.0,5.451988462283053,3.0548,0,0,0,MODERATE_BULL,sub_screener_rescreen,OR_BREAK_SUSTAINED | VWAP_SLIGHTLY_BELOW_WAIT_ENTRY,0,2,2026-06-16,US,APLD,46.27000045776367,-0.43038682523285354,-1.1792561250228983,10.403246543129697,18.216661163262415,78.44196088609206,True,True,1.0740412800446533,-8.737673054265539,9.451264006975446,115.88881260322714,1.5812620713099523,True,False,16.635399091952465,2026-06-17,46.45000076293945,0.38902161961309467,70184.09133831784,True,325,True,2026-06-17,-1.8945124944268033,-2.5945124944268034,-2.074962578605243,-0.5195499158215604,4.779326952728713,-2.5834246355855517,ok,True,2026-06-22,-1.3791959657465047,-2.0791959657465044,-0.2826478480617671,-1.7965481176847373,4.779326952728713,-3.93972400645205,ok,-1.9999999999999907,-2.6999999999999904,2026-06-17,STOP,True,2026-06-24,-8.170365864619821,-8.87036586461982,-1.5335657697948306,-7.33680009482499,4.779326952728713,-13.003231036212192,ok,-1.9999999999999907,-2.6999999999999904,2026-06-17,STOP,-2.215274721226357,-2.915274721226357,2026-06-23,STOP,-6.289638274508591,-6.989638274508591,2026-06-23,STOP,0.8148148148148148,2.0,OVERHEAT_CONTROL_3D,3,-2.0791959657465044,-1.3791959657465047,2026-06-22,TIME,-1.7965481176847373,4.779326952728713,-3.93972400645205,-2.5791959657465044
2,7.792561,1.0,0.29189227588346267,7.4054,0,0,0,MILD_BEAR,sub_screener_rescreen,BUY_READY_OR_BREAK_SUSTAINED | sustained_state_positive_rs | OR_BREAK_SUSTAINED | OR_BREAK_ABOVE_VWAP_SUSTAINED,0,4,2026-06-17,US,CPNG,18.82999992370605,4.437044961695924,0.41596701461232843,24.537037475048805,23.394493062113163,-2.4857563724065446,True,False,2.0057972864535634,-3.9408287501182415,4.713887574611215,75.3662773143558,0.9853817748168403,True,False,22.409111287296323,2026-06-18,18.59000015258789,-1.274560659004642,28357.558849703986,True,326,True,2026-06-18,-3.1737501223514375,-3.8737501223514377,-0.8364100136312052,-3.0373401087202323,1.1296346570681681,-4.410971963924748,ok,True,2026-06-23,-4.967959865408589,-5.667959865408589,-1.7197488397008514,-3.948211025707738,1.1296346570681681,-9.090911889112352,ok,-1.9999999999999907,-2.6999999999999904,2026-06-18,STOP,True,2026-06-25,-7.187056960110771,-7.887056960110772,-1.3837735995243954,-6.5032833605863765,1.1296346570681681,-9.090911889112352,ok,-1.9999999999999907,-2.6999999999999904,2026-06-18,STOP,-4.0000000000000036,-4.700000000000004,2026-06-18,STOP,-7.177957275311819,-7.877957275311819,2026-06-23,STOP,0.34782608695652173,2.0,OVERHEAT_CONTROL_3D,3,-5.667959865408589,-4.967959865408589,2026-06-23,TIME,-3.948211025707738,1.1296346570681681,-9.090911889112352,-6.167959865408589
6,3.2699645,1.0,-0.8478954633305071,-1.8856,0,0,0,CAUTIOUS,preopen_watch,"Momentum BUY_READY flag present; +8.78% gap, PLAN_A q=80, pb_high=+3.6%; confirm volume and sustained bid at open | Strong RS SP+10%; high turn $7.4B; PLAN_A q=80 pb=94; confirm OR formation after blackout | WATCH_ONLY | FADE_STATE_VWAP_NEGATIVE | NEGATIVE_RETURNS_UNKNOWN_STATE | OR_BREAK_BUT_R3_R5_DEEPLY_NEGATIVE",0,6,2026-06-18,US,HOOD,108.1500015258789,2.804186942218334,2.4952472206738685,17.261192225413158,42.75342987900823,56.557612419257964,True,True,1.246461294492658,-2.328136064184305,6.305700487399434,83.51000195996787,0.7406394919898807,True,False,42.01279038701835,2026-06-22,108.01000213623048,-0.12944927200478906,165398.95182474054,True,327,True,2026-06-22,-2.1294352432813413,-2.829435243281341,-1.1426905850681284,-1.6867446582132126,4.157020437890924,-2.5321734619558556,ok,True,2026-06-24,-9.787244960128094,-10.487244960128093,-2.3828947919887202,-8.104350168139373,4.157020437890924,-10.846221401337719,ok,-2.0000000000000018,-2.700000000000002,2026-06-22,STOP,True,2026-06-26,-7.724860790068533,-8.424860790068532,-2.237762345186833,-6.187098444881699,4.157020437890924,-14.082028315570872,ok,-2.0000000000000018,-2.700000000000002,2026-06-22,STOP,-3.5160227204335204,-4.2160227204335206,2026-06-23,STOP,-7.764489657148799,-8.464489657148798,2026-06-24,STOP,0.5348837209302325,6.0,OVERHEAT_CONTROL_3D,3,-10.487244960128093,-9.787244960128094,2026-06-24,TIME,-8.104350168139373,4.157020437890924,-10.846221401337719,-10.987244960128093
